time	urgent_large_user	urgent_tiny_user	normal_large_user	normal_small_user	
209531	93.955	86.088	736.763	698.135	
209591	93.955	86.167	737.269	698.578	
209651	93.955	86.246	737.776	699.021	
209711	93.955	86.326	738.283	699.465	
209771	93.955	86.405	738.789	699.908	
209831	93.955	86.484	739.296	700.351	
209891	93.955	86.563	739.803	700.795	
209951	93.955	86.642	740.309	701.238	
210011	93.955	86.721	740.816	701.681	
210071	93.955	86.801	741.323	702.125	
210131	93.955	86.88	741.829	702.568	
210191	93.955	86.959	742.336	703.011	
210251	93.955	87.038	742.843	703.455	
210311	93.955	87.117	743.349	703.898	
210371	93.955	87.196	743.856	704.341	
210431	93.955	87.276	744.363	704.785	
210491	93.955	87.355	744.869	705.228	
210551	93.955	87.434	745.376	705.671	
210611	93.955	87.513	745.883	706.115	
210671	93.955	87.592	746.389	706.558	
210731	93.955	87.671	746.896	707.503	
210791	93.955	87.751	747.403	707.95	
210851	93.955	87.83	747.909	708.396	
210911	93.955	87.909	748.416	708.843	
210971	93.955	87.988	748.923	709.29	
211031	93.955	88.067	749.429	709.733	
211091	93.955	88.146	749.936	710.176	
211151	93.955	88.226	750.443	710.62	
211211	93.955	88.433	750.949	711.063	
211271	93.955	88.481	751.456	711.506	
211331	93.955	88.528	751.963	711.95	
211391	93.955	88.576	752.469	712.393	
211451	93.955	88.623	752.976	712.836	
211511	93.955	88.671	755.678	713.742	
211571	93.955	88.718	755.678	714.719	
211631	93.955	88.766	755.678	715.631	
211691	93.955	88.813	755.678	716.764	
211751	93.955	89.023	755.678	717.598	
211811	93.955	89.039	755.783	719.428	
211871	93.955	89.055	756.049	720.061	
211931	93.955	89.071	756.316	720.695	
211991	93.955	89.087	756.569	721.328	
212051	93.955	89.103	756.823	721.951	
212111	93.955	89.118	757.076	722.395	
212171	93.955	89.134	757.329	722.838	
212231	93.955	89.15	757.583	723.281	
212291	93.955	89.166	757.836	723.725	
212351	93.955	89.276	758.089	724.168	
212411	93.955	89.276	758.343	724.611	
212471	93.955	89.276	758.596	725.055	
212531	93.955	89.276	758.849	725.498	
212591	93.955	89.276	759.103	725.941	
212651	93.955	89.276	759.356	726.385	
212711	93.955	89.276	759.609	726.828	
212771	93.955	89.276	759.863	727.271	
212831	93.955	89.276	760.116	727.715	
212891	93.955	89.276	760.369	728.203	
212951	93.955	89.276	760.623	728.785	
213011	93.955	89.276	760.876	729.038	
213071	93.955	89.276	761.255	729.291	
213131	93.955	89.276	761.649	729.545	
213191	93.955	89.276	762.284	729.798	
213251	93.955	89.276	762.984	730.129	
213311	93.955	89.276	763.585	730.256	
213371	93.955	89.276	763.585	730.383	
213431	93.955	89.276	763.585	730.509	
213491	93.955	89.276	763.585	730.636	
213551	93.955	89.276	763.585	730.763	
213611	93.955	89.276	763.585	730.889	
213671	93.955	89.276	763.585	731.016	
213731	93.955	89.276	763.585	731.143	
213791	93.955	89.276	763.585	731.269	
213851	93.955	89.276	763.585	731.396	
213911	93.955	89.276	763.585	731.523	
213971	93.955	89.276	763.585	731.649	
214031	93.955	89.276	763.585	731.991	
214091	93.955	89.276	763.585	731.991	
214151	93.955	89.276	763.585	731.991	
214211	93.955	89.276	763.585	731.991	
214271	93.955	89.276	763.882	731.991	
214331	93.955	89.276	764.251	731.991	
214391	93.955	89.276	764.251	731.991	
214451	93.955	89.276	764.251	731.991	
214511	93.955	89.276	764.251	731.991	
214571	93.955	89.276	764.251	731.991	
214631	93.955	89.276	764.251	731.991	
214691	93.955	89.276	764.251	731.991	
214751	93.955	89.276	764.251	731.991	
214811	93.955	89.276	764.251	731.991	
214871	93.955	89.276	764.251	731.991	
214931	93.955	89.276	764.251	731.991	
214991	93.955	89.276	764.251	731.991	
215051	93.955	89.276	764.251	731.991	
215111	93.955	89.276	764.251	731.991	
215171	93.955	89.276	764.251	731.991	
215231	93.955	89.276	764.251	731.991	
215291	93.955	89.276	764.251	731.991	
215351	93.955	89.276	764.251	731.991	
215411	93.955	89.276	764.251	731.991	
215471	93.955	89.276	764.251	731.991	
215531	93.955	89.276	764.251	732.425	
215591	93.955	89.276	764.251	732.658	
215651	93.955	89.276	764.251	732.658	
215711	93.955	89.276	764.251	732.658	
215771	93.955	89.276	764.251	732.658	
215831	93.955	89.276	764.251	732.658	
215891	93.955	89.276	764.251	732.658	
215951	93.955	89.276	764.251	732.658	
216011	93.955	89.276	764.251	732.658	
216071	93.955	89.276	764.251	732.658	
216131	93.955	89.276	764.251	732.658	
216191	93.955	89.276	764.251	732.658	
216251	93.955	89.276	764.251	732.658	
216311	93.955	89.276	764.251	732.658	
216371	93.955	89.276	764.251	732.658	
216431	93.955	89.276	764.251	732.658	
216491	93.955	89.276	764.251	732.658	
216551	93.955	89.276	764.251	732.658	
216611	93.955	89.276	764.251	732.658	
216671	93.955	89.276	764.251	732.658	
216731	93.955	89.276	764.251	733.051	
216791	93.955	89.276	764.251	733.434	
216851	93.955	89.276	764.251	733.624	
216911	93.955	89.276	764.251	733.814	
216971	93.955	89.276	764.251	734.004	
217031	93.955	89.276	764.251	734.194	
217091	93.955	89.276	764.251	734.384	
217151	93.955	89.276	764.251	734.574	
217211	93.955	89.276	764.251	734.764	
217271	93.955	89.276	764.251	734.954	
217331	93.955	89.276	764.251	735.144	
217391	93.955	89.276	764.251	735.334	
217451	93.955	89.276	764.251	735.524	
217511	93.955	89.276	764.251	735.714	
217571	93.955	89.276	764.251	735.904	
217631	93.955	89.276	764.251	736.563	
217691	93.955	89.276	764.251	737.081	
217751	93.955	89.276	764.251	737.524	
217811	93.955	89.276	764.251	737.968	
217871	93.955	89.276	764.251	738.411	
217931	93.955	89.276	764.251	738.854	
217991	93.955	89.276	764.251	739.298	
218051	93.955	89.276	764.251	739.741	
218111	93.955	89.276	764.251	740.184	
218171	93.955	89.276	764.251	740.695	
218231	93.955	89.276	764.251	740.948	
218291	93.955	89.276	764.251	741.201	
218351	93.955	89.276	764.251	741.455	
218411	93.955	89.276	764.251	741.708	
218471	93.955	89.276	764.251	741.961	
218531	93.955	89.276	764.251	742.215	
218591	93.955	89.276	764.251	742.468	
218651	93.955	89.276	764.251	742.721	
218711	93.955	89.276	764.251	742.975	
218771	93.955	89.276	764.251	743.228	
218831	93.955	89.276	764.251	743.481	
218891	93.955	89.276	764.251	743.735	
218951	93.955	89.276	764.251	743.988	
219011	93.955	89.276	764.251	744.241	
219071	93.955	89.276	764.251	744.495	
219131	93.955	89.276	764.251	744.748	
219191	93.955	89.276	764.251	745.001	
219251	93.955	89.276	764.251	745.255	
219311	93.955	89.276	764.251	745.508	
219371	93.955	89.276	764.251	745.761	
219431	93.955	89.276	764.251	746.015	
219491	93.955	89.276	764.251	746.268	
219551	93.955	89.276	764.251	746.521	
219611	93.955	89.276	764.251	746.775	
219671	93.955	89.276	764.251	747.028	
219731	93.955	89.446	764.251	747.281	
219791	93.955	89.714	764.251	747.535	
219851	93.955	89.809	764.251	747.788	
219911	93.955	89.904	764.251	748.041	
219971	93.955	89.999	764.251	748.295	
220031	93.955	90.094	764.251	748.548	
220091	93.955	90.189	764.251	748.801	
220151	93.955	90.284	764.251	749.055	
220211	93.955	90.379	764.251	749.308	
220271	93.955	90.474	764.251	749.561	
220331	93.955	90.558	764.251	749.815	
220391	93.955	90.621	764.251	750.068	
220451	93.955	90.685	764.251	750.321	
220511	93.955	90.748	764.251	750.781	
220571	93.955	90.811	764.251	750.908	
220631	93.955	90.875	764.251	751.034	
220691	93.955	90.938	764.251	751.161	
220751	93.955	91.001	764.251	751.288	
220811	93.955	91.065	764.251	751.414	
220871	93.955	91.128	764.251	751.541	
220931	93.955	91.191	764.251	751.668	
220991	93.955	91.26	764.251	751.794	
221051	93.955	91.291	764.251	751.921	
221111	93.955	91.323	764.251	752.048	
221171	93.955	91.355	764.251	752.174	
221231	93.955	91.386	764.251	752.682	
221291	93.955	91.418	764.251	753.053	
221351	93.955	91.45	764.251	753.306	
221411	93.955	91.481	764.251	753.559	
221471	93.955	91.513	764.477	753.813	
221531	93.955	91.545	764.785	754.066	
221591	93.955	91.576	764.785	754.319	
221651	93.955	91.608	764.785	754.573	
221711	93.955	91.64	764.785	754.826	
221771	93.955	91.671	764.785	755.079	
221831	93.955	91.703	764.785	755.333	
221891	93.955	91.735	764.785	755.586	
221951	93.955	91.766	764.785	755.839	
222011	93.955	91.798	764.785	756.093	
222071	93.955	91.83	764.994	756.346	
222131	93.955	91.861	765.5	756.709	
222191	93.955	91.893	766.007	757.153	
222251	93.955	91.925	766.514	757.596	
222311	93.955	91.956	767.02	758.039	
222371	93.955	91.988	767.527	758.483	
222431	93.955	92.02	768.034	758.926	
222491	93.955	92.051	768.54	759.369	
222551	93.955	92.083	769.047	759.813	
222611	93.955	92.115	769.554	760.256	
222671	93.955	92.146	770.06	760.699	
222731	93.955	92.178	770.567	761.143	
222791	93.955	92.21	771.074	761.586	
222851	93.955	92.241	771.58	762.029	
222911	93.955	92.273	772.087	762.473	
222971	93.955	92.305	772.594	762.916	
223031	93.955	92.336	773.1	763.359	
223091	93.955	92.368	773.607	763.803	
223151	93.955	92.4	774.114	764.859	
223211	93.955	92.431	774.62	765.257	
223271	93.955	92.504	775.127	765.693	
223331	93.955	92.52	775.634	766.136	
223391	93.955	92.536	776.14	766.474	
223451	93.955	92.551	776.647	766.791	
223511	93.955	92.567	777.154	767.338	
223571	93.955	92.583	777.66	767.665	
223631	93.955	92.599	778.167	767.991	
223691	93.955	92.615	778.674	768.308	
223751	93.955	92.631	779.18	768.625	
223811	93.955	92.646	779.687	768.941	
223871	93.955	92.662	780.194	769.258	
223931	93.955	92.678	780.7	769.575	
223991	93.955	92.694	781.207	769.891	
224051	93.955	92.71	781.714	770.208	
224111	93.955	92.726	782.22	770.525	
224171	93.955	92.741	782.727	770.841	
224231	93.955	92.757	783.234	771.158	
224291	93.955	92.773	783.74	771.475	
224351	93.955	92.789	784.247	771.791	
224411	93.955	92.805	784.754	772.108	
224471	93.955	92.821	785.26	772.425	
224531	93.955	92.836	785.767	772.741	
224591	93.955	92.852	786.274	773.058	
224651	93.955	92.868	786.78	773.375	
224711	93.955	92.884	787.287	773.691	
224771	93.955	92.9	787.794	774.008	
224831	93.955	92.916	788.3	774.325	
224891	93.955	92.931	788.807	774.641	
224951	93.955	92.947	789.314	774.958	
225011	93.955	92.963	789.82	775.275	
225071	93.955	92.979	790.327	775.591	
225131	93.955	92.995	790.834	775.908	
225191	93.955	93.011	791.34	776.225	
225251	93.955	93.026	791.847	776.541	
225311	93.955	93.042	792.354	776.858	
225371	93.955	93.058	792.86	777.175	
225431	93.955	93.074	793.367	777.491	
225491	93.955	93.09	793.874	777.808	
225551	93.955	93.106	794.404	778.431	
225611	93.955	93.121	795.154	778.558	
225671	93.955	93.137	795.66	778.684	
225731	93.955	93.153	796.167	778.811	
225791	93.955	93.169	796.674	778.938	
225851	93.955	93.185	797.18	779.064	
225911	93.955	93.201	797.687	779.191	
225971	93.955	93.216	798.194	779.318	
226031	93.955	93.232	798.7	779.444	
226091	93.955	93.248	799.207	779.571	
226151	93.955	93.264	799.714	779.698	
226211	93.955	93.28	800.22	779.824	
226271	93.955	93.296	800.727	779.951	
226331	93.955	93.311	801.234	780.215	
226391	93.955	93.327	801.74	780.634	
226451	93.955	93.343	802.247	781.014	
226511	93.955	93.359	802.754	781.394	
226571	93.955	93.375	803.26	781.774	
226631	93.955	93.391	803.767	782.197	
226691	93.955	93.406	804.274	782.601	
226751	93.955	93.422	804.78	782.981	
226811	93.955	93.531	805.287	783.361	
226871	93.955	93.531	805.794	783.741	
226931	93.955	93.531	806.3	784.169	
226991	93.955	93.531	806.807	784.682	
227051	93.955	93.531	807.314	785.171	
227111	93.955	93.531	807.82	785.594	
227171	93.955	93.531	808.327	785.974	
227231	93.955	93.531	808.834	786.354	
227291	93.955	93.531	809.34	786.734	
227351	93.955	93.531	809.847	787.114	
227411	93.955	93.531	810.354	787.494	
227471	93.955	93.531	810.86	787.874	
227531	93.955	93.531	811.367	788.254	
227591	93.955	93.531	811.874	788.773	
227651	93.955	93.531	812.38	789.289	
227711	93.955	93.531	812.887	790.51	
227771	93.955	93.531	813.394	790.9	
227831	93.955	93.531	813.9	791.186	
227891	93.955	93.531	814.407	791.376	
227951	93.955	93.531	817.711	791.566	
228011	93.955	93.531	818.471	791.756	
228071	93.955	93.531	819.231	791.946	
228131	93.955	93.531	819.991	792.136	
228191	93.955	93.531	820.751	792.326	
228251	93.955	93.531	821.511	792.516	
228311	93.955	93.531	822.271	792.706	
228371	93.955	93.531	823.031	792.896	
228431	93.955	93.531	823.791	793.086	
228491	93.955	93.531	824.551	793.276	
228551	93.955	93.531	825.311	793.466	
228611	93.955	93.531	826.071	793.656	
228671	93.955	93.531	826.831	793.846	
228731	93.955	93.531	827.591	794.036	
228791	93.955	93.531	828.459	794.555	
228851	93.955	93.531	829.378	794.555	
228911	93.955	93.531	830.138	794.555	
228971	93.955	93.531	830.898	794.555	
229031	93.955	93.531	831.658	794.555	
229091	93.955	93.531	832.418	794.555	
229151	93.955	93.531	833.178	794.555	
229211	93.955	93.531	833.938	794.555	
229271	93.955	93.531	834.698	794.555	
229331	93.955	93.531	835.458	794.555	
229391	93.955	93.531	836.218	794.555	
229451	93.955	93.531	836.978	794.555	
229511	93.955	93.531	837.738	794.555	
229571	93.955	93.531	838.498	794.555	
229631	93.955	93.531	839.258	794.555	
229691	93.955	93.531	840.018	794.555	
229751	93.955	93.531	840.778	794.555	
229811	93.955	93.531	841.538	794.555	
229871	93.955	93.531	842.373	794.555	
229931	93.955	93.531	843.386	794.555	
229991	93.955	93.531	844.399	794.555	
230051	93.955	93.531	845.413	794.555	
230111	93.955	93.531	846.426	794.555	
230171	93.955	93.531	848.817	794.555	
230231	93.955	93.531	849.536	794.795	
230291	93.955	93.531	850.169	795.074	
230351	93.955	93.531	850.802	795.264	
230411	93.955	93.531	851.436	795.454	
230471	93.955	93.531	852.069	795.644	
230531	93.955	93.581	852.702	795.854	
230591	93.955	93.769	853.336	796.091	
230651	93.955	93.904	853.969	796.281	
230711	93.955	94.014	854.602	796.471	
230771	93.955	94.13	855.236	796.671	
230831	93.955	94.209	855.869	796.994	
230891	93.955	94.288	856.502	797.308	
230951	93.955	94.367	857.136	797.498	
231011	93.955	94.446	857.769	797.688	
231071	93.955	94.526	858.402	797.878	
231131	93.955	94.605	859.036	798.082	
231191	93.955	94.684	859.613	798.725	
231251	93.955	94.763	859.866	799.234	
231311	93.955	94.842	860.616	799.438	
231371	93.955	94.921	860.906	799.728	
231431	93.955	95.001	861.16	799.728	
231491	93.955	95.08	861.413	799.728	
231551	93.955	95.159	861.666	799.728	
231611	93.955	95.238	861.92	799.728	
231671	93.955	95.317	862.173	799.728	
231731	93.955	95.396	862.426	799.823	
231791	93.955	95.476	862.68	800.403	
231851	93.955	95.555	862.933	800.466	
231911	93.955	95.634	863.186	800.529	
231971	93.955	95.713	863.44	800.593	
232031	93.955	95.792	863.693	800.656	
232091	93.955	95.871	863.946	800.719	
232151	93.955	95.951	864.2	800.783	
232211	93.955	96.03	864.453	800.846	
232271	93.955	96.109	864.706	800.909	
232331	93.955	96.188	864.96	801.019	
232391	93.955	96.267	865.213	801.57	
232451	93.955	96.346	865.466	801.697	
232511	93.955	96.426	865.72	801.823	
232571	93.955	96.505	865.973	801.95	
232631	93.955	96.584	866.226	802.357	
232691	93.955	96.663	866.48	802.799	
232751	93.955	96.742	866.733	803.053	
232811	93.955	96.821	866.986	803.306	
232871	93.955	96.901	867.24	803.559	
232931	93.955	96.98	868.036	803.813	
232991	93.955	97.059	868.036	804.066	
233051	93.955	97.138	868.036	804.319	
233111	93.955	97.217	868.036	804.573	
233171	93.955	97.296	868.036	804.826	
233231	93.955	97.376	868.036	805.079	
233291	93.955	97.455	868.036	805.333	
233351	93.955	97.534	868.036	805.586	
233411	93.955	97.613	868.036	805.839	
233471	93.955	97.692	868.036	806.093	
233531	93.955	97.771	868.036	806.355	
233591	93.955	97.851	868.036	807.052	
233651	93.955	97.93	868.036	807.566	
233711	93.955	98.009	868.036	808.072	
233771	93.955	98.088	868.036	808.579	
233831	93.955	98.167	868.036	809.086	
233891	93.955	98.246	868.036	809.592	
233951	93.955	98.361	868.036	810.099	
234011	93.955	98.425	868.036	810.606	
234071	93.955	98.574	868.036	811.112	
234131	93.955	98.605	868.036	811.619	
234191	93.955	98.637	868.036	812.126	
234251	93.955	98.669	868.036	812.632	
234311	93.955	98.7	868.036	813.139	
234371	93.955	98.732	868.036	813.646	
234431	93.955	98.85	868.036	814.339	
234491	93.955	98.85	868.036	815.182	
234551	93.955	98.85	868.036	815.961	
234611	93.955	98.85	868.036	816.468	
234671	93.955	98.85	868.036	816.974	
234731	93.955	98.85	868.036	817.481	
234791	93.955	98.85	868.036	817.988	
234851	93.955	98.85	868.036	818.494	
234911	93.955	98.85	868.036	819.001	
234971	93.955	98.85	868.036	819.508	
235031	93.955	98.85	868.036	820.014	
235091	93.955	98.85	868.036	820.565	
235151	93.955	98.85	868.036	821.17	
235211	93.955	98.85	868.036	821.487	
235271	93.955	98.85	868.273	821.831	
235331	93.955	98.85	868.836	822.084	
235391	93.955	98.85	868.836	822.338	
235451	93.955	98.85	868.836	822.591	
235511	93.955	98.85	868.836	822.844	
235571	93.955	98.85	868.836	823.098	
235631	93.955	98.85	868.836	823.351	
235691	93.955	98.85	868.836	823.604	
235751	93.955	98.85	868.836	823.858	
235811	93.955	98.85	868.836	824.111	
235871	93.955	98.85	868.836	824.364	
235931	93.955	98.85	868.836	824.618	
235991	93.955	98.85	868.836	824.871	
236051	93.955	98.85	868.836	825.124	
236111	93.955	98.85	868.836	825.378	
236171	93.955	98.85	868.836	825.631	
236231	93.955	98.85	868.836	825.884	
236291	93.955	98.85	868.836	826.138	
236351	93.955	98.85	868.836	826.391	
236411	93.955	98.85	868.836	826.644	
236471	93.955	98.85	868.836	826.898	
236531	93.955	98.85	868.836	827.151	
236591	93.955	98.85	868.836	827.404	
236651	93.955	98.85	868.836	827.658	
236711	93.955	98.85	868.836	827.911	
236771	93.955	98.85	868.836	828.164	
236831	93.955	98.85	868.836	828.418	
236891	93.955	98.85	868.836	828.671	
236951	93.955	98.85	868.836	828.924	
237011	93.955	98.85	868.836	829.178	
237071	93.955	98.85	869.013	829.431	
237131	93.955	98.85	869.646	829.684	
237191	93.955	98.85	870.279	829.938	
237251	93.955	98.85	870.913	830.191	
237311	93.955	98.85	871.546	830.444	
237371	93.955	98.85	872.179	830.698	
237431	93.955	98.85	872.813	830.951	
237491	93.955	98.85	873.446	831.204	
237551	93.955	98.85	874.079	831.458	
237611	93.955	98.85	874.713	831.711	
237671	93.955	98.85	875.346	831.964	
237731	93.955	98.85	875.979	832.218	
237791	93.955	98.85	876.613	832.471	
237851	93.955	98.85	877.246	832.724	
237911	93.955	98.85	877.879	832.978	
237971	93.955	98.85	878.513	833.231	
238031	93.955	98.85	879.146	833.484	
238091	93.955	98.85	879.779	833.738	
238151	93.955	98.85	880.413	833.991	
238211	93.955	98.85	881.046	834.244	
238271	93.955	98.85	881.679	834.498	
238331	93.955	98.85	882.313	834.751	
238391	93.955	98.85	882.946	835.004	
238451	93.955	98.85	883.579	835.258	
238511	93.955	98.85	884.213	835.511	
238571	93.955	98.85	884.846	836.079	
238631	93.955	98.85	885.479	836.269	
238691	93.955	98.85	886.113	836.459	
238751	93.955	98.85	886.746	836.649	
238811	93.955	98.85	887.379	836.839	
238871	93.955	98.85	888.013	837.029	
238931	93.955	98.85	888.646	837.219	
238991	93.955	98.85	889.279	837.409	
239051	93.955	98.85	889.913	837.599	
239111	93.955	98.85	890.546	837.789	
239171	93.955	98.85	891.179	837.979	
239231	93.955	98.85	891.813	838.169	
239291	93.955	98.85	892.446	838.359	
239351	93.955	98.85	893.079	838.549	
239411	93.955	98.85	893.713	838.739	
239471	93.955	98.85	894.346	838.929	
239531	93.955	98.85	894.979	839.119	
239591	93.955	98.85	895.613	839.309	
239651	93.955	98.85	896.246	839.499	
239711	93.955	98.85	896.879	839.689	
239771	93.955	98.85	897.513	839.879	
239831	93.955	98.85	898.146	840.151	
239891	93.955	98.85	898.779	840.531	
239951	93.955	98.85	899.413	840.911	
240011	93.955	98.85	901.336	841.492	
240071	93.955	98.85	901.671	842.071	
240131	93.955	98.85	902.003	842.451	
240191	93.955	98.85	902.003	842.831	
240251	93.955	98.85	902.003	843.211	
240311	93.955	98.85	902.003	843.591	
240371	93.955	98.85	902.003	843.971	
240431	93.955	98.85	902.003	844.351	
240491	93.955	98.85	902.003	844.731	
240551	93.955	98.85	902.003	845.111	
240611	93.955	98.85	902.003	846.528	
240671	93.955	98.85	902.003	846.718	
240731	93.955	98.85	902.003	846.908	
240791	93.955	98.85	902.003	847.579	
240851	93.955	98.85	902.003	848.106	
240911	93.955	98.85	902.003	848.612	
240971	93.955	98.85	902.003	849.119	
241031	93.955	98.85	902.003	849.626	
241091	93.955	98.85	902.003	850.132	
241151	93.955	98.85	902.003	850.639	
241211	93.955	98.85	902.003	851.146	
241271	93.955	98.85	902.003	851.651	
241331	93.955	98.85	902.003	852.031	
241391	93.955	98.85	902.003	852.974	
241451	93.955	98.85	902.003	853.611	
241511	93.955	98.85	902.003	854.181	
241571	93.955	98.85	902.003	854.751	
241631	93.955	98.85	902.003	855.321	
241691	93.955	98.85	902.003	855.891	
241751	93.955	98.85	902.003	856.461	
241811	93.955	98.85	902.003	857.031	
241871	93.955	98.85	902.003	857.601	
241931	93.955	98.85	902.003	858.217	
241991	93.955	98.85	902.003	858.597	
242051	93.955	98.85	902.003	859.121	
242111	93.955	98.85	902.003	859.311	
242171	93.955	98.85	902.003	859.501	
242231	93.955	98.85	902.003	859.691	
242291	93.955	98.85	902.003	859.881	
242351	93.955	98.85	902.003	860.071	
242411	93.955	98.85	902.003	860.261	
242471	93.955	98.85	902.003	860.451	
242531	93.955	98.85	902.003	860.641	
242591	93.955	98.85	902.003	860.831	
242651	93.955	98.85	902.003	861.021	
242711	93.955	98.85	902.003	861.211	
242771	93.955	98.85	902.003	861.401	
242831	93.955	98.85	902.003	861.591	
242891	93.955	98.85	902.003	861.781	
242951	93.955	98.85	902.003	862.199	
243011	93.955	98.85	902.003	862.262	
243071	93.955	98.85	902.003	862.325	
243131	93.955	98.85	902.003	862.527	
243191	93.955	98.85	902.003	862.527	
243251	93.955	98.85	902.003	862.527	
243311	93.955	98.85	902.003	862.527	
243371	93.955	98.85	902.003	862.527	
243431	93.955	98.85	902.003	862.527	
243491	93.955	98.85	902.003	862.527	
243551	93.955	98.85	902.003	862.527	
243611	93.955	98.85	902.003	862.527	
243671	93.955	98.85	902.003	862.527	
243731	93.955	98.85	902.003	862.527	
243791	93.955	98.85	902.003	862.891	
243851	93.955	98.85	902.003	863.189	
243911	93.955	98.85	902.003	863.379	
243971	93.955	98.85	902.003	863.569	
244031	93.955	98.85	902.003	863.759	
244091	93.955	98.85	902.003	863.949	
244151	93.955	98.85	902.003	864.139	
244211	93.955	98.85	902.003	864.329	
244271	93.955	98.85	902.003	864.519	
244331	93.955	98.85	902.003	864.709	
244391	93.955	98.85	902.003	864.899	
244451	93.955	98.85	902.003	865.089	
244511	93.955	98.85	902.003	865.279	
244571	93.955	98.85	902.003	865.469	
244631	93.955	98.85	902.003	865.659	
244691	93.955	98.85	902.003	865.849	
244751	93.955	98.85	902.003	866.039	
244811	93.955	98.85	902.003	866.229	
244871	93.955	98.85	902.003	866.419	
244931	93.955	98.85	902.003	866.609	
244991	93.955	98.85	902.003	866.799	
245051	93.955	98.85	902.003	866.989	
245111	93.955	98.85	902.003	867.179	
245171	93.955	98.85	902.003	867.369	
245231	93.955	98.85	902.003	867.673	
245291	93.955	98.85	902.003	868.143	
245351	93.955	98.85	902.003	868.523	
245411	93.955	98.85	902.003	868.903	
245471	93.955	98.85	902.003	869.468	
245531	93.955	98.85	902.003	869.658	
245591	93.955	98.85	902.003	870.088	
245651	93.955	98.85	902.003	870.416	
245711	93.955	98.85	902.003	870.691	
245771	93.955	98.85	902.003	870.817	
245831	93.955	98.85	902.003	870.944	
245891	93.955	98.85	902.003	871.071	
245951	93.955	98.85	902.003	871.197	
246011	93.955	98.85	902.003	871.331	
246071	93.955	98.85	902.003	871.394	
246131	93.955	98.85	902.003	871.458	
246191	93.955	98.85	902.003	871.521	
246251	93.955	98.85	902.003	871.584	
246311	93.955	98.85	902.003	871.648	
246371	93.955	98.85	902.003	871.711	
246431	93.955	98.85	902.003	871.774	
246491	93.955	98.85	902.003	871.838	
246551	93.955	98.85	902.003	871.901	
246611	93.955	98.85	902.003	871.967	
246671	93.955	98.85	902.003	871.967	
246731	93.955	98.85	902.003	871.967	
246791	93.955	98.85	902.003	871.967	
246851	93.955	98.85	902.003	871.967	
246911	93.955	98.85	902.003	871.967	
246971	93.955	98.85	902.003	871.967	
247031	93.955	98.85	902.003	871.967	
247091	93.955	98.85	902.003	871.967	
247151	93.955	98.85	902.003	871.967	
247211	93.955	98.85	902.003	871.967	
247271	93.955	98.85	902.003	871.967	
247331	93.955	98.85	902.003	871.967	
247391	93.955	98.85	902.003	871.967	
247451	93.955	98.85	902.003	871.967	
247511	93.955	98.85	902.003	871.967	
247571	93.955	98.85	902.003	871.967	
247631	93.955	98.85	902.003	871.967	
247691	93.955	98.85	902.003	871.967	
247751	93.955	98.85	902.003	871.967	
247811	93.955	98.85	902.003	871.967	
247871	93.955	98.85	902.003	871.967	
247931	93.955	98.85	902.003	871.967	
247991	93.955	98.85	902.003	872.141	
248051	93.955	98.85	902.003	872.314	
248111	93.955	98.85	902.003	872.441	
248171	93.955	98.85	902.003	872.568	
248231	93.955	98.85	902.003	872.694	
248291	93.955	98.85	902.003	872.821	
248351	93.955	98.85	902.003	872.948	
248411	93.955	98.85	902.003	873.074	
248471	93.955	98.85	902.003	873.201	
248531	93.955	98.85	902.003	873.328	
248591	93.955	98.85	902.003	873.454	
248651	93.955	98.85	902.003	873.581	
248711	93.955	98.85	902.003	873.708	
248771	93.955	98.85	902.003	873.834	
248831	93.955	98.85	902.003	874.106	
248891	93.955	98.85	902.003	874.634	
248951	93.955	98.85	902.003	874.824	
249011	93.955	98.85	902.003	875.014	
249071	93.955	98.85	902.003	875.204	
249131	93.955	98.85	902.003	875.394	
249191	93.955	98.85	902.003	875.584	
249251	93.955	98.85	902.003	875.774	
249311	93.955	98.85	902.003	875.964	
249371	93.955	98.85	902.003	876.154	
249431	93.955	98.85	902.003	876.344	
249491	93.955	98.85	902.003	876.522	
249551	93.955	98.85	902.003	876.649	
249611	93.955	98.85	902.003	876.775	
249671	93.955	98.85	902.003	876.902	
249731	93.955	98.85	902.003	877.029	
249791	93.955	98.85	902.003	877.391	
249851	93.955	98.85	902.003	877.718	
249911	93.955	98.85	902.003	877.908	
249971	93.955	98.85	902.003	878.098	
250031	93.955	98.85	902.003	878.288	
250091	93.955	98.85	902.003	878.478	
250151	93.955	98.85	902.003	878.668	
250211	93.955	98.85	902.003	878.858	
250271	93.955	98.85	902.003	879.048	
250331	93.955	98.85	902.003	879.203	
250391	93.955	98.85	902.003	879.33	
250451	93.955	98.85	902.003	879.456	
250511	93.955	98.85	902.003	879.583	
250571	93.955	98.85	902.003	879.71	
250631	93.955	98.85	902.003	879.979	
250691	93.955	98.85	902.003	880.042	
250751	93.955	98.85	902.003	880.106	
250811	93.955	98.85	902.003	880.169	
250871	93.955	98.85	902.003	880.232	
250931	93.955	98.85	902.003	880.296	
250991	93.955	98.85	902.003	880.464	
251051	93.955	98.85	902.003	880.464	
251111	93.955	98.85	902.003	880.464	
251171	93.955	98.85	902.003	880.464	
251231	93.955	98.85	902.003	880.464	
251291	93.955	98.85	902.003	880.464	
251351	93.955	98.85	902.003	880.464	
