time	urgent_large_user	urgent_tiny_user	normal_large_user	normal_small_user	
229332	94.093	93.632	836.343	795.572	
229392	94.093	93.632	837.103	795.572	
229452	94.093	93.632	837.863	795.572	
229512	94.093	93.632	838.623	795.572	
229572	94.093	93.632	839.383	795.572	
229632	94.093	93.632	840.143	795.572	
229692	94.093	93.632	840.903	795.572	
229752	94.093	93.632	841.663	795.572	
229812	94.093	93.632	842.423	795.572	
229872	94.093	93.632	843.259	795.572	
229932	94.093	93.632	844.273	795.572	
229992	94.093	93.632	845.286	795.572	
230052	94.093	93.632	846.299	795.572	
230112	94.093	93.632	847.313	795.572	
230172	94.093	93.632	849.708	795.572	
230232	94.093	93.632	850.439	795.814	
230292	94.093	93.632	851.072	796.096	
230352	94.093	93.632	851.705	796.286	
230412	94.093	93.632	852.339	796.476	
230472	94.093	93.632	852.972	796.666	
230532	94.093	93.682	853.605	796.876	
230592	94.093	93.871	854.239	797.114	
230652	94.093	94.006	854.872	797.304	
230712	94.093	94.117	855.505	797.494	
230772	94.093	94.233	856.139	797.692	
230832	94.093	94.312	856.772	798.016	
230892	94.093	94.391	857.405	798.335	
230952	94.093	94.471	858.039	798.525	
231012	94.093	94.55	858.672	798.715	
231072	94.093	94.629	859.305	798.905	
231132	94.093	94.708	859.939	799.109	
231192	94.093	94.787	860.54	799.728	
231252	94.093	94.866	860.794	800.256	
231312	94.093	94.946	861.494	800.478	
231372	94.093	95.025	861.843	800.774	
231432	94.093	95.104	862.096	800.774	
231492	94.093	95.183	862.349	800.774	
231552	94.093	95.262	862.603	800.774	
231612	94.093	95.341	862.856	800.774	
231672	94.093	95.421	863.109	800.774	
231732	94.093	95.5	863.363	800.871	
231792	94.093	95.579	863.616	801.459	
231852	94.093	95.658	863.869	801.523	
231912	94.093	95.737	864.123	801.586	
231972	94.093	95.816	864.376	801.649	
232032	94.093	95.896	864.629	801.713	
232092	94.093	95.975	864.883	801.776	
232152	94.093	96.054	865.136	801.839	
232212	94.093	96.133	865.389	801.903	
232272	94.093	96.212	865.643	801.966	
232332	94.093	96.291	865.896	802.078	
232392	94.093	96.371	866.149	802.634	
232452	94.093	96.45	866.403	802.761	
232512	94.093	96.529	866.656	802.888	
232572	94.093	96.608	866.909	803.014	
232632	94.093	96.687	867.163	803.424	
232692	94.093	96.766	867.416	803.871	
232752	94.093	96.846	867.669	804.124	
232812	94.093	96.925	867.923	804.378	
232872	94.093	97.004	868.176	804.631	
232932	94.093	97.083	868.975	804.884	
232992	94.093	97.162	868.975	805.138	
233052	94.093	97.241	868.975	805.391	
233112	94.093	97.321	868.975	805.644	
233172	94.093	97.4	868.975	805.898	
233232	94.093	97.479	868.975	806.151	
233292	94.093	97.558	868.975	806.404	
233352	94.093	97.637	868.975	806.658	
233412	94.093	97.716	868.975	806.911	
233472	94.093	97.796	868.975	807.164	
233532	94.093	97.875	868.975	807.428	
233592	94.093	97.954	868.975	808.126	
233652	94.093	98.033	868.975	808.642	
233712	94.093	98.112	868.975	809.148	
233772	94.093	98.191	868.975	809.655	
233832	94.093	98.271	868.975	810.162	
233892	94.093	98.35	868.975	810.668	
233952	94.093	98.465	868.975	811.175	
234012	94.093	98.528	868.975	811.682	
234072	94.093	98.678	868.975	812.188	
234132	94.093	98.71	868.975	812.695	
234192	94.093	98.742	868.975	813.202	
234252	94.093	98.773	868.975	813.708	
234312	94.093	98.805	868.975	814.215	
234372	94.093	98.837	868.975	814.722	
234432	94.093	98.955	868.975	815.416	
234492	94.093	98.955	868.975	816.262	
234552	94.093	98.955	868.975	817.047	
234612	94.093	98.955	868.975	817.554	
234672	94.093	98.955	868.975	818.061	
234732	94.093	98.955	868.975	818.567	
234792	94.093	98.955	868.975	819.074	
234852	94.093	98.955	868.975	819.581	
234912	94.093	98.955	868.975	820.087	
234972	94.093	98.955	868.975	820.594	
235032	94.093	98.955	868.975	821.101	
235092	94.093	98.955	868.975	821.652	
235152	94.093	98.955	868.975	822.259	
235212	94.093	98.955	868.975	822.575	
235272	94.093	98.955	869.203	822.92	
235332	94.093	98.955	869.789	823.174	
235392	94.093	98.955	869.789	823.427	
235452	94.093	98.955	869.789	823.68	
235512	94.093	98.955	869.789	823.934	
235572	94.093	98.955	869.789	824.187	
235632	94.093	98.955	869.789	824.44	
235692	94.093	98.955	869.789	824.694	
235752	94.093	98.955	869.789	824.947	
235812	94.093	98.955	869.789	825.2	
235872	94.093	98.955	869.789	825.454	
235932	94.093	98.955	869.789	825.707	
235992	94.093	98.955	869.789	825.96	
236052	94.093	98.955	869.789	826.214	
236112	94.093	98.955	869.789	826.467	
236172	94.093	98.955	869.789	826.72	
236232	94.093	98.955	869.789	826.974	
236292	94.093	98.955	869.789	827.227	
236352	94.093	98.955	869.789	827.48	
236412	94.093	98.955	869.789	827.734	
236472	94.093	98.955	869.789	827.987	
236532	94.093	98.955	869.789	828.24	
236592	94.093	98.955	869.789	828.494	
236652	94.093	98.955	869.789	828.747	
236712	94.093	98.955	869.789	829.0	
236772	94.093	98.955	869.789	829.254	
236832	94.093	98.955	869.789	829.507	
236892	94.093	98.955	869.789	829.76	
236952	94.093	98.955	869.789	830.014	
237012	94.093	98.955	869.789	830.267	
237072	94.093	98.955	869.968	830.52	
237132	94.093	98.955	870.601	830.774	
237192	94.093	98.955	871.235	831.027	
237252	94.093	98.955	871.868	831.28	
237312	94.093	98.955	872.501	831.534	
237372	94.093	98.955	873.135	831.787	
237432	94.093	98.955	873.768	832.04	
237492	94.093	98.955	874.401	832.294	
237552	94.093	98.955	875.035	832.547	
237612	94.093	98.955	875.668	832.8	
237672	94.093	98.955	876.301	833.054	
237732	94.093	98.955	876.935	833.307	
237792	94.093	98.955	877.568	833.56	
237852	94.093	98.955	878.201	833.814	
237912	94.093	98.955	878.835	834.067	
237972	94.093	98.955	879.468	834.32	
238032	94.093	98.955	880.101	834.574	
238092	94.093	98.955	880.735	834.827	
238152	94.093	98.955	881.368	835.08	
238212	94.093	98.955	882.001	835.334	
238272	94.093	98.955	882.635	835.587	
238332	94.093	98.955	883.268	835.84	
238392	94.093	98.955	883.901	836.094	
238452	94.093	98.955	884.535	836.347	
238512	94.093	98.955	885.168	836.6	
238572	94.093	98.955	885.801	837.169	
238632	94.093	98.955	886.435	837.359	
238692	94.093	98.955	887.068	837.549	
238752	94.093	98.955	887.701	837.739	
238812	94.093	98.955	888.335	837.929	
238872	94.093	98.955	888.968	838.119	
238932	94.093	98.955	889.601	838.309	
238992	94.093	98.955	890.235	838.499	
239052	94.093	98.955	890.868	838.689	
239112	94.093	98.955	891.501	838.879	
239172	94.093	98.955	892.135	839.069	
239232	94.093	98.955	892.768	839.259	
239292	94.093	98.955	893.401	839.449	
239352	94.093	98.955	894.035	839.639	
239412	94.093	98.955	894.668	839.829	
239472	94.093	98.955	895.301	840.019	
239532	94.093	98.955	895.935	840.209	
239592	94.093	98.955	896.568	840.399	
239652	94.093	98.955	897.201	840.589	
239712	94.093	98.955	897.835	840.779	
239772	94.093	98.955	898.468	840.969	
239832	94.093	98.955	899.101	841.242	
239892	94.093	98.955	899.735	841.622	
239952	94.093	98.955	900.368	842.002	
240012	94.093	98.955	902.3	842.578	
240072	94.093	98.955	902.616	843.168	
240132	94.093	98.955	902.978	843.548	
240192	94.093	98.955	902.978	843.928	
240252	94.093	98.955	902.978	844.308	
240312	94.093	98.955	902.978	844.688	
240372	94.093	98.955	902.978	845.068	
240432	94.093	98.955	902.978	845.448	
240492	94.093	98.955	902.978	845.828	
240552	94.093	98.955	902.978	846.208	
240612	94.093	98.955	902.978	847.629	
240672	94.093	98.955	902.978	847.819	
240732	94.093	98.955	902.978	848.009	
240792	94.093	98.955	902.978	848.682	
240852	94.093	98.955	902.978	849.21	
240912	94.093	98.955	902.978	849.717	
240972	94.093	98.955	902.978	850.224	
241032	94.093	98.955	902.978	850.73	
241092	94.093	98.955	902.978	851.237	
241152	94.093	98.955	902.978	851.744	
241212	94.093	98.955	902.978	852.25	
241272	94.093	98.955	902.978	852.757	
241332	94.093	98.955	902.978	853.137	
241392	94.093	98.955	902.978	854.083	
241452	94.093	98.955	902.978	854.726	
241512	94.093	98.955	902.978	855.296	
241572	94.093	98.955	902.978	855.866	
241632	94.093	98.955	902.978	856.436	
241692	94.093	98.955	902.978	857.006	
241752	94.093	98.955	902.978	857.576	
241812	94.093	98.955	902.978	858.146	
241872	94.093	98.955	902.978	858.716	
241932	94.093	98.955	902.978	859.335	
241992	94.093	98.955	902.978	859.715	
242052	94.093	98.955	902.978	860.241	
242112	94.093	98.955	902.978	860.431	
242172	94.093	98.955	902.978	860.621	
242232	94.093	98.955	902.978	860.811	
242292	94.093	98.955	902.978	861.001	
242352	94.093	98.955	902.978	861.191	
242412	94.093	98.955	902.978	861.381	
242472	94.093	98.955	902.978	861.571	
242532	94.093	98.955	902.978	861.761	
242592	94.093	98.955	902.978	861.951	
242652	94.093	98.955	902.978	862.141	
242712	94.093	98.955	902.978	862.331	
242772	94.093	98.955	902.978	862.521	
242832	94.093	98.955	902.978	862.711	
242892	94.093	98.955	902.978	862.901	
242952	94.093	98.955	902.978	863.321	
243012	94.093	98.955	902.978	863.384	
243072	94.093	98.955	902.978	863.447	
243132	94.093	98.955	902.978	863.65	
243192	94.093	98.955	902.978	863.65	
243252	94.093	98.955	902.978	863.65	
243312	94.093	98.955	902.978	863.65	
243372	94.093	98.955	902.978	863.65	
243432	94.093	98.955	902.978	863.65	
243492	94.093	98.955	902.978	863.65	
243552	94.093	98.955	902.978	863.65	
243612	94.093	98.955	902.978	863.65	
243672	94.093	98.955	902.978	863.65	
243732	94.093	98.955	902.978	863.65	
243792	94.093	98.955	902.978	864.016	
243852	94.093	98.955	902.978	864.317	
243912	94.093	98.955	902.978	864.507	
243972	94.093	98.955	902.978	864.697	
244032	94.093	98.955	902.978	864.887	
244092	94.093	98.955	902.978	865.077	
244152	94.093	98.955	902.978	865.267	
244212	94.093	98.955	902.978	865.457	
244272	94.093	98.955	902.978	865.647	
244332	94.093	98.955	902.978	865.837	
244392	94.093	98.955	902.978	866.027	
244452	94.093	98.955	902.978	866.217	
244512	94.093	98.955	902.978	866.407	
244572	94.093	98.955	902.978	866.597	
244632	94.093	98.955	902.978	866.787	
244692	94.093	98.955	902.978	866.977	
244752	94.093	98.955	902.978	867.167	
244812	94.093	98.955	902.978	867.357	
244872	94.093	98.955	902.978	867.547	
244932	94.093	98.955	902.978	867.737	
244992	94.093	98.955	902.978	867.927	
245052	94.093	98.955	902.978	868.117	
245112	94.093	98.955	902.978	868.307	
245172	94.093	98.955	902.978	868.497	
245232	94.093	98.955	902.978	868.803	
245292	94.093	98.955	902.978	869.274	
245352	94.093	98.955	902.978	869.654	
245412	94.093	98.955	902.978	870.034	
245472	94.093	98.955	902.978	870.602	
245532	94.093	98.955	902.978	870.792	
245592	94.093	98.955	902.978	871.223	
245652	94.093	98.955	902.978	871.555	
245712	94.093	98.955	902.978	871.831	
245772	94.093	98.955	902.978	871.957	
245832	94.093	98.955	902.978	872.084	
245892	94.093	98.955	902.978	872.211	
245952	94.093	98.955	902.978	872.337	
246012	94.093	98.955	902.978	872.472	
246072	94.093	98.955	902.978	872.535	
246132	94.093	98.955	902.978	872.598	
246192	94.093	98.955	902.978	872.662	
246252	94.093	98.955	902.978	872.725	
246312	94.093	98.955	902.978	872.788	
246372	94.093	98.955	902.978	872.852	
246432	94.093	98.955	902.978	872.915	
246492	94.093	98.955	902.978	872.978	
246552	94.093	98.955	902.978	873.042	
246612	94.093	98.955	902.978	873.109	
246672	94.093	98.955	902.978	873.109	
246732	94.093	98.955	902.978	873.109	
246792	94.093	98.955	902.978	873.109	
246852	94.093	98.955	902.978	873.109	
246912	94.093	98.955	902.978	873.109	
246972	94.093	98.955	902.978	873.109	
247032	94.093	98.955	902.978	873.109	
247092	94.093	98.955	902.978	873.109	
247152	94.093	98.955	902.978	873.109	
247212	94.093	98.955	902.978	873.109	
247272	94.093	98.955	902.978	873.109	
247332	94.093	98.955	902.978	873.109	
247392	94.093	98.955	902.978	873.109	
247452	94.093	98.955	902.978	873.109	
247512	94.093	98.955	902.978	873.109	
247572	94.093	98.955	902.978	873.109	
247632	94.093	98.955	902.978	873.109	
247692	94.093	98.955	902.978	873.109	
247752	94.093	98.955	902.978	873.109	
247812	94.093	98.955	902.978	873.109	
247872	94.093	98.955	902.978	873.109	
247932	94.093	98.955	902.978	873.109	
247992	94.093	98.955	902.978	873.284	
248052	94.093	98.955	902.978	873.459	
248112	94.093	98.955	902.978	873.585	
248172	94.093	98.955	902.978	873.712	
248232	94.093	98.955	902.978	873.839	
248292	94.093	98.955	902.978	873.965	
248352	94.093	98.955	902.978	874.092	
248412	94.093	98.955	902.978	874.219	
248472	94.093	98.955	902.978	874.345	
248532	94.093	98.955	902.978	874.472	
248592	94.093	98.955	902.978	874.599	
248652	94.093	98.955	902.978	874.725	
248712	94.093	98.955	902.978	874.852	
248772	94.093	98.955	902.978	874.979	
248832	94.093	98.955	902.978	875.253	
248892	94.093	98.955	902.978	875.787	
248952	94.093	98.955	902.978	875.977	
249012	94.093	98.955	902.978	876.167	
249072	94.093	98.955	902.978	876.357	
249132	94.093	98.955	902.978	876.547	
249192	94.093	98.955	902.978	876.737	
249252	94.093	98.955	902.978	876.927	
249312	94.093	98.955	902.978	877.117	
249372	94.093	98.955	902.978	877.307	
249432	94.093	98.955	902.978	877.497	
249492	94.093	98.955	902.978	877.675	
249552	94.093	98.955	902.978	877.802	
249612	94.093	98.955	902.978	877.929	
249672	94.093	98.955	902.978	878.055	
249732	94.093	98.955	902.978	878.182	
249792	94.093	98.955	902.978	878.546	
249852	94.093	98.955	902.978	878.877	
249912	94.093	98.955	902.978	879.067	
249972	94.093	98.955	902.978	879.257	
250032	94.093	98.955	902.978	879.447	
250092	94.093	98.955	902.978	879.637	
250152	94.093	98.955	902.978	879.827	
250212	94.093	98.955	902.978	880.017	
250272	94.093	98.955	902.978	880.207	
250332	94.093	98.955	902.978	880.363	
250392	94.093	98.955	902.978	880.49	
250452	94.093	98.955	902.978	880.616	
250512	94.093	98.955	902.978	880.743	
250572	94.093	98.955	902.978	880.87	
250632	94.093	98.955	902.978	881.14	
250692	94.093	98.955	902.978	881.203	
250752	94.093	98.955	902.978	881.266	
250812	94.093	98.955	902.978	881.33	
250872	94.093	98.955	902.978	881.393	
250932	94.093	98.955	902.978	881.456	
250992	94.093	98.955	902.978	881.625	
251052	94.093	98.955	902.978	881.625	
251112	94.093	98.955	902.978	881.625	
251172	94.093	98.955	902.978	881.625	
251232	94.093	98.955	902.978	881.625	
251292	94.093	98.955	902.978	881.625	
251352	94.093	98.955	902.978	881.625	
251412	94.093	98.955	902.978	881.625	
251472	94.093	98.955	902.978	881.625	
251532	94.093	98.955	902.978	881.625	
251592	94.093	98.955	902.978	881.625	
251652	94.093	98.955	902.978	881.625	
251712	94.093	98.955	902.978	881.625	
251772	94.093	98.955	902.978	881.625	
251832	94.093	98.955	902.978	881.625	
251892	94.093	98.955	902.978	881.625	
251952	94.093	98.955	902.978	881.625	
252012	94.093	98.955	902.978	881.625	
252072	94.093	98.955	902.978	881.625	
252132	94.093	98.955	902.978	881.625	
252192	94.093	98.955	902.978	881.625	
252252	94.093	98.955	902.978	881.625	
252312	94.093	98.955	902.978	881.625	
252372	94.093	98.955	902.978	881.625	
252432	94.093	98.955	902.978	881.625	
252492	94.093	98.955	902.978	881.625	
252552	94.093	98.955	902.978	881.625	
252612	94.093	98.955	902.978	881.625	
252672	94.093	98.955	902.978	881.625	
252732	94.093	98.955	902.978	881.625	
252792	94.093	98.955	902.978	881.625	
252852	94.093	98.955	902.978	881.625	
252912	94.093	98.955	902.978	881.625	
252972	94.093	98.955	902.978	881.625	
253032	94.093	98.955	902.978	881.625	
253092	94.093	98.955	902.978	881.625	
253152	94.093	98.955	902.978	881.625	
253212	94.093	98.955	902.978	881.625	
253272	94.093	98.955	902.978	881.625	
253332	94.093	98.955	902.978	881.625	
253392	94.093	98.955	902.978	881.945	
253452	94.093	98.955	902.978	882.326	
253512	94.093	98.955	902.978	882.516	
253572	94.093	98.955	902.978	882.706	
253632	94.093	98.955	902.978	882.896	
253692	94.093	98.955	902.978	883.086	
253752	94.093	98.955	902.978	883.276	
253812	94.093	98.955	902.978	883.466	
253872	94.093	98.955	902.978	883.656	
253932	94.093	98.955	902.978	883.846	
253992	94.093	98.955	902.978	884.036	
254052	94.093	98.955	902.978	884.226	
254112	94.093	98.955	902.978	884.416	
254172	94.093	98.955	902.978	884.606	
254232	94.093	98.955	902.978	884.796	
254292	94.093	98.955	902.978	884.986	
254352	94.093	98.955	902.978	885.176	
254412	94.093	98.955	902.978	885.366	
254472	94.093	98.955	902.978	885.556	
254532	94.093	98.955	902.978	885.746	
254592	94.093	98.955	902.978	886.089	
254652	94.093	98.955	902.978	886.089	
254712	94.093	98.955	902.978	886.089	
254772	94.093	98.955	902.978	886.089	
254832	94.093	98.955	902.978	886.089	
254892	94.093	98.955	902.978	886.089	
254952	94.093	98.955	902.978	886.089	
255012	94.093	98.955	902.978	886.089	
255072	94.093	98.955	902.978	886.089	
255132	94.093	98.955	902.978	886.089	
255192	94.093	98.955	902.978	886.089	
255252	94.093	98.955	902.978	886.089	
255312	94.093	98.955	902.978	886.089	
255372	94.093	98.955	902.978	886.089	
255432	94.093	98.955	902.978	886.089	
255492	94.093	98.955	902.978	886.089	
255552	94.093	98.955	902.978	886.089	
255612	94.093	98.955	902.978	886.089	
255672	94.093	98.955	902.978	886.089	
255732	94.093	98.955	902.978	886.089	
255792	94.093	98.955	902.978	886.089	
255852	94.093	98.955	902.978	886.089	
255912	94.093	98.955	902.978	886.089	
255972	94.093	98.955	902.978	886.089	
256032	94.093	98.955	902.978	886.231	
256092	94.093	98.955	902.978	886.787	
256152	94.093	98.955	902.978	886.914	
256212	94.093	98.955	902.978	887.04	
256272	94.093	98.955	902.978	887.167	
256332	94.093	98.955	902.978	887.294	
256392	94.093	98.955	902.978	887.42	
256452	94.093	98.955	902.978	887.547	
256512	94.093	98.955	902.978	887.674	
256572	94.093	98.955	902.978	887.8	
256632	94.093	98.955	902.978	888.006	
256692	94.093	98.955	902.978	888.608	
256752	94.093	98.955	902.978	888.924	
256812	94.093	98.955	902.978	889.241	
256872	94.093	98.955	902.978	889.558	
256932	94.093	98.955	902.978	889.874	
256992	94.093	98.955	902.978	890.191	
257052	94.093	98.955	902.978	890.508	
257112	94.093	98.955	902.978	890.824	
257172	94.093	98.955	902.978	891.141	
257232	94.093	98.955	902.978	891.458	
257292	94.093	98.955	902.978	891.774	
257352	94.093	98.955	902.978	892.115	
257412	94.093	98.955	902.978	892.115	
257472	94.093	98.955	902.978	892.115	
257532	94.093	98.955	902.978	892.115	
257592	94.093	98.955	902.978	892.115	
257652	94.093	98.955	902.978	892.115	
257712	94.093	98.955	902.978	892.115	
257772	94.093	98.955	902.978	892.115	
257832	94.093	98.955	902.978	892.115	
257892	94.093	98.955	902.978	892.115	
257952	94.093	98.955	902.978	892.115	
258012	94.093	98.955	902.978	892.115	
258072	94.093	98.955	902.978	892.115	
258132	94.093	98.955	902.978	892.115	
258192	94.093	98.955	902.978	892.115	
258252	94.093	98.955	902.978	892.115	
258312	94.093	98.955	902.978	892.115	
258372	94.093	98.955	902.978	892.115	
258432	94.093	98.955	902.978	892.115	
258492	94.093	98.955	902.978	892.115	
258552	94.093	98.955	902.978	892.115	
258612	94.093	98.955	902.978	892.115	
258672	94.093	98.955	902.978	892.115	
258732	94.093	98.955	902.978	892.115	
258792	94.093	98.955	902.978	892.394	
258852	94.093	98.955	902.978	892.854	
258912	94.093	98.955	902.978	893.171	
258972	94.093	98.955	902.978	893.488	
259032	94.093	98.955	902.978	893.804	
259092	94.093	98.955	902.978	894.121	
259152	94.093	98.955	902.978	894.396	
259212	94.093	98.955	902.978	894.586	
259272	94.673	99.12	902.978	894.833	
259332	95.306	99.318	902.978	895.086	
259392	95.94	99.497	902.978	895.34	
259452	96.573	99.646	902.978	895.593	
259512	97.206	99.789	902.978	895.846	
259572	97.84	99.931	902.978	896.1	
259632	98.473	100.074	902.978	896.353	
259692	99.106	100.216	902.978	896.606	
259752	99.74	100.359	902.978	896.888	
259812	100.373	100.501	902.978	897.141	
259872	101.006	100.644	902.978	897.395	
259932	101.64	100.786	902.978	897.648	
259992	102.273	100.929	902.978	897.901	
260052	102.906	101.071	902.978	898.155	
260112	103.54	101.214	902.978	898.408	
260172	104.173	101.356	902.978	898.661	
260232	104.806	101.499	902.978	898.915	
260292	105.44	101.641	902.978	899.168	
260352	106.073	101.784	902.978	899.421	
260412	106.706	101.935	902.978	899.675	
260472	107.34	102.062	902.978	899.928	
260532	107.973	102.188	902.978	900.181	
260592	108.606	102.315	902.978	900.435	
260652	109.24	102.442	902.978	900.688	
260712	109.873	102.568	902.978	900.994	
260772	110.506	102.695	902.978	901.221	
260832	111.14	102.841	902.978	901.411	
260892	111.773	102.936	902.978	901.601	
260952	112.406	103.031	902.978	901.791	
261012	113.04	103.14	902.978	901.981	
261072	113.673	103.219	902.978	902.269	
261132	114.306	103.298	902.978	902.586	
261192	114.94	103.378	902.978	902.902	
261252	115.573	103.457	902.978	903.219	
261312	116.206	103.536	902.978	903.536	
261372	116.84	103.615	902.978	903.852	
261432	117.473	103.694	902.978	904.169	
261492	118.106	103.773	902.978	904.486	
261552	118.74	103.853	902.978	904.802	
261612	119.373	103.932	902.978	905.119	
261672	120.006	104.011	902.978	905.436	
261732	120.64	104.09	902.978	905.752	
261792	121.273	104.169	902.978	906.069	
261852	121.906	104.248	902.978	906.386	
261912	122.54	104.328	902.978	906.702	
261972	123.173	104.407	902.978	907.019	
262032	123.806	104.486	902.978	907.336	
262092	124.44	104.565	902.978	907.652	
262152	125.073	104.644	902.978	907.969	
262212	125.706	104.723	902.978	908.286	
262272	126.34	104.803	902.978	908.602	
262332	126.973	104.882	902.978	908.919	
262392	127.606	104.961	902.978	909.236	
262452	128.24	105.04	902.978	909.552	
262512	128.873	105.119	902.978	909.869	
262572	131.359	105.198	902.988	910.186	
262632	131.359	105.278	903.621	910.502	
262692	131.359	105.357	904.255	910.819	
262752	131.359	105.542	904.888	911.185	
262812	131.359	105.573	905.522	911.583	
262872	131.359	105.605	905.902	912.21	
262932	131.359	105.637	906.282	912.717	
262992	131.359	105.668	906.662	913.224	
263052	131.359	105.7	907.042	913.73	
263112	131.359	105.732	907.422	914.237	
263172	131.359	105.763	907.802	914.744	
263232	131.359	105.795	908.182	915.25	
263292	131.359	105.827	908.562	915.757	
263352	131.359	105.858	908.942	916.264	
263412	131.359	105.89	909.322	916.77	
263472	131.359	105.922	909.702	917.277	
263532	131.359	105.953	910.082	917.784	
263592	131.359	105.985	910.462	918.511	
263652	131.359	106.017	910.842	919.154	
263712	131.359	106.048	911.222	919.788	
263772	131.359	106.08	911.602	920.421	
263832	131.359	106.112	911.982	921.054	
263892	131.359	106.143	912.362	921.688	
263952	131.359	106.175	912.742	922.321	
264012	131.359	106.207	913.122	923.82	
264072	131.359	106.238	913.502	924.401	
264132	131.359	106.27	913.882	924.654	
264192	131.359	106.302	914.262	924.908	
264252	131.359	106.333	914.642	925.161	
264312	131.359	106.365	915.022	925.414	
264372	131.359	106.397	915.402	925.668	
264432	131.359	106.428	915.782	925.921	
264492	131.359	106.46	916.162	926.174	
264552	131.359	106.492	916.542	926.428	
264612	131.359	106.523	916.956	926.681	
264672	131.359	106.555	917.573	927.189	
264732	131.359	106.587	918.753	927.516	
264792	131.359	106.618	919.473	927.706	
264852	131.359	106.65	920.233	927.896	
264912	131.359	106.682	920.993	928.086	
264972	131.359	106.713	921.753	928.276	
265032	131.359	106.745	922.513	928.466	
265092	131.359	106.777	923.273	928.656	
265152	131.359	106.808	924.033	928.846	
265212	131.359	106.84	924.793	929.036	
265272	131.359	106.872	925.553	929.226	
265332	131.359	106.903	926.313	929.416	
265392	131.359	106.935	927.073	929.606	
265452	131.359	106.967	927.833	929.796	
265512	131.359	106.998	928.593	929.986	
265572	131.359	107.03	929.353	930.176	
265632	131.359	107.062	930.113	930.366	
265692	131.359	107.093	930.873	930.556	
265752	131.359	107.272	931.633	930.746	
265812	131.359	107.272	933.055	930.936	
265872	131.359	107.272	933.688	931.126	
265932	131.359	107.272	934.321	931.316	
265992	131.359	107.272	934.955	931.506	
266052	131.359	107.272	935.702	931.696	
266112	131.359	107.272	936.335	931.886	
266172	131.359	107.272	936.969	932.076	
266232	131.359	107.272	937.602	932.266	
266292	131.359	107.272	938.365	932.456	
266352	131.359	107.272	938.912	932.741	
266412	131.359	107.272	939.564	932.804	
266472	131.359	107.272	939.651	932.867	
266532	131.359	107.272	939.651	932.931	
266592	131.359	107.272	939.651	932.994	
266652	131.359	107.272	939.651	933.057	
266712	131.359	107.272	939.651	933.121	
266772	131.359	107.272	939.651	933.184	
266832	131.359	107.272	939.651	933.247	
266892	131.359	107.272	939.651	933.311	
266952	131.359	107.272	939.651	933.374	
267012	131.359	107.272	939.651	933.437	
267072	131.359	107.272	939.651	933.501	
267132	131.359	107.272	939.651	933.564	
267192	131.359	107.272	939.651	933.627	
267252	131.359	107.272	939.651	933.691	
267312	131.359	107.272	939.651	933.754	
267372	131.359	107.272	939.651	933.817	
267432	131.359	107.272	939.651	933.881	
267492	131.359	107.272	939.651	934.262	
267552	131.359	107.272	939.651	934.262	
267612	131.359	107.272	939.651	934.262	
267672	131.359	107.272	939.651	934.262	
267732	131.359	107.272	939.651	934.262	
267792	131.359	107.272	939.651	934.262	
267852	131.359	107.272	939.651	934.262	
267912	131.359	107.272	939.651	934.262	
267972	131.359	107.272	939.651	934.262	
268032	131.359	107.272	939.651	934.262	
268092	131.359	107.272	939.651	934.262	
268152	131.359	107.272	939.651	934.262	
268212	131.359	107.272	939.651	934.262	
268272	131.359	107.272	939.974	934.656	
268332	131.359	107.272	940.514	934.94	
268392	131.359	107.272	940.871	934.94	
268452	131.359	107.272	940.871	934.94	
268512	131.359	107.272	940.871	934.94	
268572	131.359	107.272	940.871	934.94	
268632	131.359	107.272	940.871	934.94	
268692	131.359	107.272	940.871	934.94	
268752	131.359	107.272	940.871	934.94	
268812	131.359	107.272	940.871	934.94	
268872	131.359	107.272	940.871	934.94	
268932	131.359	107.272	940.871	934.94	
268992	131.359	107.272	940.871	934.94	
269052	131.359	107.272	940.871	934.94	
269112	131.359	107.272	940.871	934.94	
269172	131.359	107.272	940.871	934.94	
269232	131.359	107.272	940.871	934.94	
269292	131.359	107.272	940.871	934.94	
269352	131.359	107.272	940.871	934.94	
269412	131.359	107.272	940.871	934.94	
269472	131.359	107.272	940.871	935.22	
269532	131.359	107.272	940.871	935.541	
269592	131.359	107.272	940.871	935.667	
269652	131.359	107.272	940.871	935.794	
269712	131.359	107.272	940.871	935.921	
269772	131.359	107.272	940.871	936.047	
269832	131.359	107.272	940.871	936.174	
269892	131.359	107.272	940.871	936.301	
269952	131.359	107.272	940.871	936.427	
270012	131.359	107.272	940.871	936.554	
270072	131.359	107.272	940.871	936.926	
270132	131.359	107.272	940.871	937.377	
270192	131.359	107.272	940.871	937.567	
270252	131.359	107.272	940.871	937.757	
270312	131.359	107.272	940.871	937.947	
270372	131.359	107.272	940.871	938.137	
270432	131.359	107.272	940.871	938.327	
270492	131.359	107.272	940.871	938.517	
270552	131.359	107.272	940.871	938.707	
270612	131.359	107.272	940.871	938.897	
270672	131.359	107.272	940.871	939.087	
270732	131.359	107.272	940.871	939.277	
270792	131.359	107.272	940.871	939.467	
270852	131.359	107.272	940.871	939.657	
270912	131.359	107.272	940.871	939.847	
270972	131.359	107.272	940.871	940.037	
271032	131.359	107.272	940.871	940.271	
271092	131.359	107.272	940.871	940.397	
271152	131.359	107.272	940.871	940.524	
